Project ID,Project Name,Project Start Date,Project Completion Date,Extended Affordability Only,Prevailing Wage Status,Planned Tax Benefit,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units,Senior Units
63373,Arverne View Apartments (AKA Ocean Village),2016-12-21T00:00:00.000,2016-12-21T00:00:00.000,Yes,Prevailing Wage,Article II,0,0,1093,0,0,0,1093,0,1093,1093,0
63371,Scott Tower (HDC),2016-12-20T00:00:00.000,2019-12-31T00:00:00.000,No,Non Prevailing Wage,Article II,0,0,0,0,352,0,0,352,352,352,0
63553,CONFIDENTIAL,2016-12-20T00:00:00.000,2016-12-20T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
59004,541 4TH AVENUE,2016-12-15T00:00:00.000,,No,Non Prevailing Wage,421a,0,0,26,0,0,0,26,0,26,134,0
63737,CONFIDENTIAL,2016-12-15T00:00:00.000,2016-12-15T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
63554,CONFIDENTIAL,2016-12-14T00:00:00.000,2016-12-14T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
58926,517-525 WEST 45TH STREET (CURE),2016-12-13T00:00:00.000,,No,Non Prevailing Wage,,3,1,0,0,0,0,4,0,4,29,0
61713,845 GRAND ST,2016-12-09T00:00:00.000,2017-11-16T00:00:00.000,No,Non Prevailing Wage,421a,0,0,8,0,0,0,8,0,8,40,0
63716,CONFIDENTIAL,2016-12-09T00:00:00.000,2016-12-09T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
53557,EVERGREEN ESTATES,2016-12-08T00:00:00.000,2016-12-08T00:00:00.000,Yes,Non Prevailing Wage,,0,0,233,0,0,0,233,0,233,236,0
58793,PCMH. 500 GATES AVENUE,2016-12-08T00:00:00.000,2018-10-11T00:00:00.000,No,Prevailing Wage,420c,48,0,20,0,0,0,68,0,68,68,0
61016,10 MONTIETH STREET,2016-12-08T00:00:00.000,2019-06-05T00:00:00.000,No,Non Prevailing Wage,421a,0,0,100,0,0,0,100,0,100,500,0
63335,CONFIDENTIAL,2016-12-07T00:00:00.000,2017-09-14T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,1
63736,CONFIDENTIAL,2016-12-05T00:00:00.000,2016-12-05T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
58631,603 JACKSON AVENUE,2016-11-30T00:00:00.000,2020-11-04T00:00:00.000,No,Non Prevailing Wage,Article XI,0,0,25,0,0,0,25,0,25,25,0
63339,CONFIDENTIAL,2016-11-30T00:00:00.000,2017-01-23T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
63225,CONFIDENTIAL,2016-11-29T00:00:00.000,2017-03-24T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,1
63274,CONFIDENTIAL,2016-11-29T00:00:00.000,2016-11-29T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
59031,FAC RENAISSANCE LP.YR15.FY17,2016-11-23T00:00:00.000,,No,Non Prevailing Wage,420c,6,41,16,0,0,1,64,0,64,64,0
53555,CROTONA ESTATES,2016-11-22T00:00:00.000,2016-11-22T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,0,152,0,0,0,152,0,152,154,0
53556,LONGFELLOW AVENUE HDFC,2016-11-22T00:00:00.000,2016-11-22T00:00:00.000,Yes,Non Prevailing Wage,,0,0,135,0,0,0,135,0,135,138,0
65099,2346 PROSPECT AVENUE,2016-11-22T00:00:00.000,2018-04-03T00:00:00.000,No,Non Prevailing Wage,421a,0,0,9,0,0,0,9,0,9,41,0
64617,CONFIDENTIAL,2016-11-18T00:00:00.000,2016-12-07T00:00:00.000,No,Non Prevailing Wage,,0,0,2,0,0,0,0,2,2,2,0
61736,"RIVERSIDE CENTER, BUILDING 4",2016-11-16T00:00:00.000,2019-10-29T00:00:00.000,No,Non Prevailing Wage,421a,0,0,49,0,0,0,49,0,49,214,0
61738,"RIVERSIDE CENTER, BUILDING 1",2016-11-16T00:00:00.000,2019-10-29T00:00:00.000,No,Non Prevailing Wage,421a,0,0,156,0,0,0,156,0,156,646,0
61741,"RIVERSIDE CENTER, BUILDING 3",2016-11-16T00:00:00.000,2019-10-29T00:00:00.000,No,Non Prevailing Wage,421a,0,0,64,0,0,0,64,0,64,272,0
63269,CONFIDENTIAL,2016-11-16T00:00:00.000,2016-11-16T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
58697,MONTAGUE PIERREPONT APARTMENTS,2016-11-15T00:00:00.000,2020-01-09T00:00:00.000,No,Non Prevailing Wage,421a,0,9,9,0,5,0,23,0,23,86,0
63368,Marion Avenue Residence,2016-11-10T00:00:00.000,,No,Non Prevailing Wage,420c,0,0,99,0,0,1,100,0,100,100,0
63174,CONFIDENTIAL,2016-11-08T00:00:00.000,2017-02-08T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,1
65064,126 INDIA REALTY LLC,2016-11-04T00:00:00.000,2017-10-16T00:00:00.000,No,Non Prevailing Wage,421a,0,0,2,0,0,0,2,0,2,8,0
58658,LA CASA NUESTRA HDFC.YR15.FY17,2016-11-03T00:00:00.000,,No,Non Prevailing Wage,420c,22,20,0,0,0,0,42,0,42,42,0
63267,CONFIDENTIAL,2016-11-01T00:00:00.000,2016-11-01T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
63271,CONFIDENTIAL,2016-11-01T00:00:00.000,2016-11-01T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
50386,304-306 EAST 8TH STREET HDFC,2016-10-31T00:00:00.000,2016-10-31T00:00:00.000,Yes,Non Prevailing Wage,Article XI,16,0,0,0,0,0,16,0,16,16,0
58980,BRIDGE COMMUNITY,2016-10-28T00:00:00.000,2018-09-07T00:00:00.000,No,Non Prevailing Wage,420c,0,14,21,0,0,1,36,0,36,36,0
63096,CONFIDENTIAL,2016-10-28T00:00:00.000,2016-10-28T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
63338,CONFIDENTIAL,2016-10-27T00:00:00.000,2016-12-05T00:00:00.000,No,Non Prevailing Wage,,0,0,2,0,0,0,0,2,2,2,0
61021,316 EAST 91ST STREET,2016-10-26T00:00:00.000,2019-05-08T00:00:00.000,No,Non Prevailing Wage,Article XI,0,0,17,0,0,0,17,0,17,18,0
57758,MANHATTANVILLE PHASE I,2016-10-21T00:00:00.000,2016-10-21T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,0,20,0,0,0,0,20,20,43,0
63095,CONFIDENTIAL,2016-10-21T00:00:00.000,2016-10-21T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
65080,BELVEDERE LXVIII,2016-10-21T00:00:00.000,2017-03-29T00:00:00.000,No,Non Prevailing Wage,421a,0,0,2,0,0,0,2,0,2,10,0
50424,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER I,2016-10-19T00:00:00.000,2018-03-27T00:00:00.000,No,Non Prevailing Wage,UDAAP,0,0,10,9,0,0,0,19,19,19,0
63093,CONFIDENTIAL,2016-10-13T00:00:00.000,2016-10-13T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
49716,FSG DEVELOPMENT FCM - FSG REALTY LLC,2016-10-06T00:00:00.000,,No,Non Prevailing Wage,Article XI,43,1,43,0,0,1,88,0,88,88,0
62990,CONFIDENTIAL,2016-09-30T00:00:00.000,2016-09-30T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
62287,CONFIDENTIAL,2016-09-29T00:00:00.000,2016-11-21T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,1
62989,CONFIDENTIAL,2016-09-29T00:00:00.000,2016-09-29T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
62987,CONFIDENTIAL,2016-09-28T00:00:00.000,2016-09-28T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
62988,CONFIDENTIAL,2016-09-28T00:00:00.000,2016-09-28T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
58302,305 E. 171ST STREET HDFC,2016-09-23T00:00:00.000,2020-01-03T00:00:00.000,No,Non Prevailing Wage,Article XI,2,6,0,0,0,1,0,9,9,9,0
62986,CONFIDENTIAL,2016-09-23T00:00:00.000,2016-09-23T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
58965,CONCERN. WEST 21ST STREET. CONEY ISLAND,2016-09-22T00:00:00.000,2020-03-05T00:00:00.000,No,Prevailing Wage,420c,82,0,52,0,0,1,135,0,135,135,0
59740,COMMUNITY ACCESS.111 EAST 172ND STREET,2016-09-22T00:00:00.000,2019-06-19T00:00:00.000,No,Non Prevailing Wage,420c,60,0,65,0,0,1,126,0,126,126,0
62985,CONFIDENTIAL,2016-09-21T00:00:00.000,2016-09-21T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
65131,THE SUTTON,2016-09-21T00:00:00.000,2019-05-14T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,23,0,23,0,23,114,0
65115,116 WALTON LLC,2016-09-20T00:00:00.000,2017-11-09T00:00:00.000,No,Non Prevailing Wage,421a,0,0,1,0,0,0,1,0,1,5,0
62984,CONFIDENTIAL,2016-09-16T00:00:00.000,2016-09-16T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
62983,CONFIDENTIAL,2016-09-15T00:00:00.000,2016-09-15T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
65141,44-46 STANHOPE STREET,2016-09-14T00:00:00.000,2018-07-25T00:00:00.000,No,Non Prevailing Wage,421a,0,0,4,0,0,0,4,0,4,20,0
62982,CONFIDENTIAL,2016-09-12T00:00:00.000,2016-09-12T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
65105,28-22 ASTORIA BOULEVARD APARTMENTS,2016-09-12T00:00:00.000,2017-10-16T00:00:00.000,No,Non Prevailing Wage,421a,0,0,6,0,0,0,6,0,6,25,0
53484,GOTHAM RESIDENTIAL,2016-09-09T00:00:00.000,,No,Non Prevailing Wage,421a,0,0,47,0,23,0,70,0,70,233,0
62978,CONFIDENTIAL,2016-09-09T00:00:00.000,2016-09-09T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
62981,CONFIDENTIAL,2016-09-09T00:00:00.000,2016-09-09T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
65098,2222 JACKSON AVENUE,2016-09-09T00:00:00.000,2019-04-24T00:00:00.000,No,Non Prevailing Wage,421a,0,0,35,0,0,0,35,0,35,175,0
57533,CROWN GARDENS HOUSING CORPORATION,2016-09-08T00:00:00.000,,No,Non Prevailing Wage,,3,229,6,0,0,1,0,239,239,239,0
62976,CONFIDENTIAL,2016-09-08T00:00:00.000,2016-09-08T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
62974,CONFIDENTIAL,2016-09-06T00:00:00.000,2016-09-06T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
62973,CONFIDENTIAL,2016-09-01T00:00:00.000,2016-09-01T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
62178,CONFIDENTIAL,2016-08-30T00:00:00.000,2016-10-14T00:00:00.000,No,Non Prevailing Wage,,0,0,0,3,0,0,0,3,3,3,1
63013,CONFIDENTIAL,2016-08-30T00:00:00.000,2016-08-30T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0
62162,CONFIDENTIAL,2016-08-26T00:00:00.000,2017-01-12T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0
60049,West 204 Street Project,2016-08-24T00:00:00.000,2018-10-24T00:00:00.000,No,Non Prevailing Wage,J-51 Enriched,15,34,27,6,0,1,83,0,83,83,0
63012,CONFIDENTIAL,2016-08-24T00:00:00.000,2016-08-24T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
55205,608 Franklin Avenue,2016-08-23T00:00:00.000,2018-03-15T00:00:00.000,No,Non Prevailing Wage,421a,0,0,24,0,0,0,24,0,24,120,0
65077,AURUM,2016-08-23T00:00:00.000,2017-11-29T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,23,0,23,0,23,115,0
58992,775 Jennings St HDFC,2016-08-18T00:00:00.000,2018-09-19T00:00:00.000,No,Non Prevailing Wage,Article XI,1,12,0,0,0,0,3,10,13,13,0
63011,CONFIDENTIAL,2016-08-18T00:00:00.000,2016-08-18T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
58823,404 QUINCY STREET,2016-08-17T00:00:00.000,2018-03-05T00:00:00.000,No,Non Prevailing Wage,J-51 Enriched,0,0,5,1,0,0,6,0,6,6,0
60361,81 Madison St.,2016-08-17T00:00:00.000,,No,Non Prevailing Wage,Article XI,2,2,16,0,0,0,20,0,20,20,0
65139,6155 BROADWAY,2016-08-12T00:00:00.000,2018-03-06T00:00:00.000,No,Non Prevailing Wage,421a,0,0,9,0,0,0,9,0,9,44,0
62996,CONFIDENTIAL,2016-08-11T00:00:00.000,2016-08-11T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
65094,1907 SOUTHERN BOULEVARD,2016-08-11T00:00:00.000,2018-04-18T00:00:00.000,No,Non Prevailing Wage,421a,0,0,6,0,0,0,6,0,6,27,0
65119,ORIGINAL ME-CO ENTERPRISES LTD,2016-08-10T00:00:00.000,2019-09-09T00:00:00.000,No,Non Prevailing Wage,421a,0,0,2,0,0,0,2,0,2,10,0
62995,CONFIDENTIAL,2016-08-08T00:00:00.000,2016-08-08T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
65113,3677 WHITE PLAINS ROAD,2016-08-08T00:00:00.000,2018-07-27T00:00:00.000,No,Non Prevailing Wage,421a,0,0,24,0,0,0,24,0,24,118,0
52999,HANAC. 54-25 101 ST. CORONA SENIOR RESIDENCE,2016-08-05T00:00:00.000,2018-08-23T00:00:00.000,No,Prevailing Wage,420c,67,0,0,0,0,1,68,0,68,68,67
62994,CONFIDENTIAL,2016-08-05T00:00:00.000,2016-08-15T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
63007,CONFIDENTIAL,2016-08-05T00:00:00.000,2016-08-05T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
62246,CONFIDENTIAL,2016-08-03T00:00:00.000,2016-08-03T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
65125,WEST END TOWERS,2016-08-02T00:00:00.000,2018-01-16T00:00:00.000,Yes,Non Prevailing Wage,421a,0,0,0,0,50,0,50,0,50,1000,0
59387,145 MADISON AVENUE,2016-08-01T00:00:00.000,2018-10-26T00:00:00.000,No,Non Prevailing Wage,421a,0,7,7,0,4,0,18,0,18,70,0
61937,CONFIDENTIAL,2016-07-29T00:00:00.000,2016-07-29T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
60431,Bronx Brooklyn HDFC,2016-07-28T00:00:00.000,2017-09-19T00:00:00.000,No,Non Prevailing Wage,Article XI,139,163,18,0,0,4,324,0,324,324,0
58945,Prince George Hotel,2016-07-27T00:00:00.000,2018-03-14T00:00:00.000,No,Non Prevailing Wage,,0,0,415,0,0,0,415,0,415,416,0
61721,CONFIDENTIAL,2016-07-26T00:00:00.000,2016-07-26T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
65140,607 WEST 161 STREET,2016-07-26T00:00:00.000,2017-12-22T00:00:00.000,No,Non Prevailing Wage,421a,0,0,13,0,0,0,13,0,13,62,0
61944,CONFIDENTIAL,2016-07-25T00:00:00.000,2016-08-11T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0
61935,CONFIDENTIAL,2016-07-22T00:00:00.000,2016-07-22T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
61722,CONFIDENTIAL,2016-07-20T00:00:00.000,2016-07-20T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
61723,CONFIDENTIAL,2016-07-20T00:00:00.000,2016-07-20T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
61933,CONFIDENTIAL,2016-07-13T00:00:00.000,2016-07-13T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0
61724,CONFIDENTIAL,2016-07-08T00:00:00.000,2016-07-08T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
61901,CONFIDENTIAL,2016-07-07T00:00:00.000,2016-07-07T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
58235,Phipps. 760-770 East Tremont.Lee Goodwin Residence,2016-07-06T00:00:00.000,2018-10-04T00:00:00.000,No,Prevailing Wage,420c,60,0,0,0,0,1,61,0,61,61,0
61898,CONFIDENTIAL,2016-07-06T00:00:00.000,2016-07-06T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
52461,92 St. Nicholas Avenue HDFC,2016-07-01T00:00:00.000,,No,Non Prevailing Wage,J-51 Enriched,7,36,12,0,0,1,13,43,56,56,0
54984,610 WEST 178 ST. HDFC,2016-07-01T00:00:00.000,,No,Non Prevailing Wage,J-51,2,15,5,0,0,0,22,0,22,22,0
59193,Academy Gardens LLC,2016-07-01T00:00:00.000,2016-07-01T00:00:00.000,Yes,Non Prevailing Wage,Article XI,379,48,26,14,0,0,467,0,467,467,0
61660,ECDO TRANSFERS TO NYC JOE,2016-07-01T00:00:00.000,2016-07-01T00:00:00.000,Yes,Non Prevailing Wage,,0,101,102,0,18,0,221,0,221,221,0
44285,VAN BUREN/GREENE,2016-06-30T00:00:00.000,2020-02-05T00:00:00.000,No,Non Prevailing Wage,UDAAP,0,0,0,6,14,0,10,10,20,20,0
48014,TBX901-RSE,2016-06-30T00:00:00.000,2019-07-16T00:00:00.000,No,Non Prevailing Wage,J-51,0,0,30,0,0,0,30,0,30,30,0
50157,346 Bergen Street,2016-06-30T00:00:00.000,2020-08-17T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,5,18,1,24,0,24,24,0
52979,SUS. 1434 UNDERCLIFF AVE,2016-06-30T00:00:00.000,2018-12-06T00:00:00.000,No,Prevailing Wage,420c,45,0,29,0,0,1,75,0,75,75,0
54909,LIVONIA PHASE II SITES 6-8,2016-06-30T00:00:00.000,2019-09-26T00:00:00.000,No,Non Prevailing Wage,420c,24,72,144,0,0,2,242,0,242,242,0
55249,ST. BARNABAS WELLNESS CARE & AFFORDABLE HOUSING,2016-06-30T00:00:00.000,2019-03-15T00:00:00.000,No,Non Prevailing Wage,420c,45,50,218,0,0,1,314,0,314,314,0
55263,St. Albans Cycle Of Life,2016-06-30T00:00:00.000,2018-08-03T00:00:00.000,No,Non Prevailing Wage,420c,8,20,38,0,0,1,67,0,67,67,0
58015,284-298 East 162nd Street,2016-06-30T00:00:00.000,2018-07-20T00:00:00.000,No,Non Prevailing Wage,420c,37,0,88,0,0,1,126,0,126,126,0
58562,Lindville Housing,2016-06-30T00:00:00.000,,No,Non Prevailing Wage,J-51,0,142,0,0,0,1,0,143,143,143,0
58733,3365 Third Avenue,2016-06-30T00:00:00.000,2018-08-16T00:00:00.000,No,Non Prevailing Wage,420c,8,0,22,0,0,0,30,0,30,30,0
59117,Fox Hill Apartments,2016-06-30T00:00:00.000,2018-01-18T00:00:00.000,No,Non Prevailing Wage,Article XI,296,47,11,10,0,0,364,0,364,364,0
59946,Tahl-Propp - AIMCO,2016-06-30T00:00:00.000,2018-03-14T00:00:00.000,No,Non Prevailing Wage,Article XI,377,148,24,0,0,0,549,0,549,549,0
60434,Marine Terrace Apartments,2016-06-30T00:00:00.000,2017-12-31T00:00:00.000,No,Non Prevailing Wage,Article XI,348,58,32,6,0,0,444,0,444,444,0
61504,CONFIDENTIAL,2016-06-30T00:00:00.000,2016-06-30T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
61509,CONFIDENTIAL,2016-06-30T00:00:00.000,2016-06-30T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
61522,CONFIDENTIAL,2016-06-30T00:00:00.000,2016-08-02T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0
61528,CONFIDENTIAL,2016-06-30T00:00:00.000,2016-07-08T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0
65111,11-07 WELLING COURT,2016-06-30T00:00:00.000,2019-09-09T00:00:00.000,No,Non Prevailing Wage,421a,0,0,6,0,0,0,6,0,6,27,0
44295,Van Sinderen Plaza,2016-06-29T00:00:00.000,,No,Non Prevailing Wage,420c,18,33,78,0,0,1,130,0,130,130,0
48643,BRIDGE.425 E 161ST ST. MELROSE SITE C SHLP PORTION,2016-06-29T00:00:00.000,2018-05-10T00:00:00.000,No,Prevailing Wage,420c,58,0,0,0,0,1,59,0,59,59,0
50411,LPC WAREHOUSE/ WILLIAMSBURG BRIDGEVIEW,2016-06-29T00:00:00.000,2019-04-04T00:00:00.000,No,Non Prevailing Wage,420c,16,0,38,0,0,1,55,0,55,55,0
50519,Randolph Houses Phase II,2016-06-29T00:00:00.000,2018-06-20T00:00:00.000,No,Non Prevailing Wage,420c,8,4,102,0,0,1,115,0,115,115,0
55036,TLK Manor,2016-06-29T00:00:00.000,2019-07-29T00:00:00.000,No,Non Prevailing Wage,420c,17,0,65,0,0,1,83,0,83,83,0
57772,Douglaston.155-175 Friendship Lane. Seaview C,2016-06-29T00:00:00.000,2018-08-07T00:00:00.000,No,Prevailing Wage,420c,160,0,0,0,0,1,161,0,161,161,160
58589,Madison EDJ LLC,2016-06-29T00:00:00.000,,No,Non Prevailing Wage,Article XI,0,15,61,13,11,2,102,0,102,102,0
58608,DON L.W. RESYNDICATION,2016-06-29T00:00:00.000,2017-12-01T00:00:00.000,No,Non Prevailing Wage,420c,0,0,270,0,0,0,270,0,270,270,0
60012,Norwood Gardens,2016-06-29T00:00:00.000,2019-04-11T00:00:00.000,No,Non Prevailing Wage,Article XI,0,0,93,24,0,1,118,0,118,118,0
61485,CONFIDENTIAL,2016-06-29T00:00:00.000,2016-07-27T00:00:00.000,No,Non Prevailing Wage,,0,0,0,2,0,0,0,2,2,2,0
61491,CONFIDENTIAL,2016-06-29T00:00:00.000,2016-08-02T00:00:00.000,No,Non Prevailing Wage,,2,0,0,0,0,0,0,2,2,2,0
58450,New Settlement Apartments,2016-06-28T00:00:00.000,2018-08-21T00:00:00.000,No,Non Prevailing Wage,420c,23,459,393,15,0,3,893,0,893,893,0
58659,Melrose Estates,2016-06-28T00:00:00.000,2020-02-18T00:00:00.000,No,Non Prevailing Wage,420c,0,17,67,0,25,3,112,0,112,112,0
58855,Lincoln Place,2016-06-28T00:00:00.000,,No,Non Prevailing Wage,J-51 Enriched,0,0,52,1,0,1,54,0,54,54,0
58954,94-02 148th Street,2016-06-28T00:00:00.000,2018-09-24T00:00:00.000,No,Non Prevailing Wage,Article XI,0,15,80,150,134,1,380,0,380,380,0
61623,CONFIDENTIAL,2016-06-28T00:00:00.000,2017-01-23T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,2016-06-27T00:00:00.000,2019-05-28T00:00:00.000,No,Non Prevailing Wage,UDAAP,0,0,0,56,54,0,27,83,110,110,0
58790,RBSCC.297 Wilson Ave. Plaza de los Ancianos,2016-06-27T00:00:00.000,2016-08-25T00:00:00.000,No,Non Prevailing Wage,,94,0,0,0,0,1,95,0,95,95,95
58887,EAST CHINATOWN HDFC,2016-06-27T00:00:00.000,2017-06-22T00:00:00.000,No,Non Prevailing Wage,,5,25,23,0,0,1,54,0,54,54,0
61481,CONFIDENTIAL,2016-06-27T00:00:00.000,2016-06-27T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
52724,PUTNAM,2016-06-24T00:00:00.000,2016-06-24T00:00:00.000,Yes,Non Prevailing Wage,420c,0,30,68,0,19,1,118,0,118,118,0
60850,Newport Gardens HDFC,2016-06-24T00:00:00.000,2016-06-24T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,0,239,0,0,1,240,0,240,240,0
61418,Surf 21 Harborview (20160249),2016-06-24T00:00:00.000,,No,Prevailing Wage,Article II,0,0,189,33,0,2,224,0,224,224,0
61435,SOUTH BROOKLYN RENEWAL PERMANENT AFFORDABILITY,2016-06-24T00:00:00.000,2016-06-24T00:00:00.000,Yes,Non Prevailing Wage,,0,0,28,0,0,0,28,0,28,28,0
61622,CONFIDENTIAL,2016-06-24T00:00:00.000,2016-10-21T00:00:00.000,No,Non Prevailing Wage,,0,2,0,0,0,0,0,2,2,2,0
50132,TMN906 - NMIC,2016-06-23T00:00:00.000,2019-05-28T00:00:00.000,No,Non Prevailing Wage,Article XI,0,0,20,0,0,1,21,0,21,21,0
51378,Stammtisch - Troutman,2016-06-23T00:00:00.000,,No,Non Prevailing Wage,Article XI,0,0,3,3,0,0,6,0,6,6,0
58638,491 Gerard Avenue,2016-06-23T00:00:00.000,2018-07-05T00:00:00.000,No,Non Prevailing Wage,Article XI,23,0,130,0,0,0,153,0,153,153,0
51581,590 Five Corp.,2016-06-22T00:00:00.000,2020-02-04T00:00:00.000,No,Non Prevailing Wage,J-51,3,7,64,4,0,1,79,0,79,79,0
58480,Story Avenue East,2016-06-22T00:00:00.000,2020-02-20T00:00:00.000,No,Non Prevailing Wage,Article XI,0,0,169,42,0,1,212,0,212,212,0
60470,Omni - Plaza,2016-06-22T00:00:00.000,2016-06-22T00:00:00.000,Yes,Non Prevailing Wage,,135,14,236,0,0,0,385,0,385,385,0
61121,CONFIDENTIAL,2016-06-22T00:00:00.000,2016-06-22T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
61375,Sons of Italy Apartments,2016-06-20T00:00:00.000,2016-11-21T00:00:00.000,No,Non Prevailing Wage,420c,104,1,0,0,0,1,106,0,106,106,105
65128,BUSHWICK PLACE VENTURE LLC,2016-06-20T00:00:00.000,2018-06-26T00:00:00.000,No,Non Prevailing Wage,421a,0,0,4,0,0,0,4,0,4,20,0
61419,Target V (HDC),2016-06-17T00:00:00.000,2016-06-17T00:00:00.000,Yes,Non Prevailing Wage,421a,0,0,82,0,0,0,82,0,82,82,0
61420,Grace Towers (HDC),2016-06-17T00:00:00.000,2016-06-17T00:00:00.000,Yes,Non Prevailing Wage,421a,0,0,168,0,0,0,168,0,168,168,0
61452,CONFIDENTIAL,2016-06-17T00:00:00.000,2016-06-17T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
