Project ID,Project Name,Program Group,Project Start Date,Project Completion Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units
64796,127 WEST 43 ST | WOODSTOCK,Multifamily Incentives Program,2018-06-20T00:00:00.000,,32960,127,WEST 43 STREET,Manhattan,10036,1009960014,1022613,MN-05,4,119,MN17,40.755873,-73.984454,40.75629,-73.984876,,Preservation,No,Non Prevailing Wage,0,281,10,0,0,0,291,0,0,0,0,0,0,0,291,0,291,291
66564,1314 SENECA HDFC.HPO.FY18,Multifamily Finance Program,2018-06-20T00:00:00.000,2018-06-20T00:00:00.000,108749,1314,SENECA AVENUE,Bronx,10474,2027627501,2006460,BX-02,17,11502,BX27,40.81894,-73.886981,40.81869,-73.887011,2018-06-20T00:00:00.000,Preservation,Yes,Non Prevailing Wage,2,3,42,12,0,1,0,15,25,17,3,0,0,0,60,0,60,60
67370,CONFIDENTIAL,Homeowner Assistance Program,2018-06-20T00:00:00.000,2019-01-24T00:00:00.000,,----,----,Queens,,,,QN-03,21,,,,,,,2019-01-24T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2
58555,MOTHER GASTON-HINSDALE,Small Homes Program,2018-06-19T00:00:00.000,,820177,21,MALTA STREET,Brooklyn,11207,3042950072,,BK-05,42,1130,BK85,40.659821,-73.895858,40.65998,-73.895674,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,1,2,2
58555,MOTHER GASTON-HINSDALE,Small Homes Program,2018-06-19T00:00:00.000,,927141,299,MOTHER GASTON BOULEVARD,Brooklyn,11212,3036920006,,BK-16,37,908,BK81,40.672034,-73.907461,40.67202,-73.907119,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,1,1,0,0,0,0,0,2,1,3,3
58555,MOTHER GASTON-HINSDALE,Small Homes Program,2018-06-19T00:00:00.000,,927146,668,VERMONT STREET,Brooklyn,11207,3038410032,,BK-05,42,1128,BK85,40.662924,-73.891571,40.66279,-73.891849,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
58555,MOTHER GASTON-HINSDALE,Small Homes Program,2018-06-19T00:00:00.000,,927153,1915,BERGEN STREET,Brooklyn,11233,3014460056,,BK-16,41,303,BK79,40.674353,-73.917823,40.67457,-73.917725,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
58555,MOTHER GASTON-HINSDALE,Small Homes Program,2018-06-19T00:00:00.000,,927165,655,HINSDALE STREET,Brooklyn,11207,3038670008,,BK-05,42,1132,BK85,40.658683,-73.897294,40.65859,-73.896995,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
58555,MOTHER GASTON-HINSDALE,Small Homes Program,2018-06-19T00:00:00.000,,927610,1633,ST MARKS AVENUE,Brooklyn,11233,3014540066,,BK-16,41,36501,BK79,40.673183,-73.912845,40.67344,-73.912773,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
58555,MOTHER GASTON-HINSDALE,Small Homes Program,2018-06-19T00:00:00.000,,927613,642,HINSDALE STREET,Brooklyn,11207,3038660041,,BK-05,42,1132,BK85,40.658949,-73.897384,40.65892,-73.897669,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,0,2,0,0,0,0,2,1,3,3
58555,MOTHER GASTON-HINSDALE,Small Homes Program,2018-06-19T00:00:00.000,,927614,1745,LINDEN BOULEVARD,Brooklyn,11207,3038660068,,BK-05,42,1132,BK85,40.657561,-73.897829,40.65789,-73.897915,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,0,0,2,1,0,0,0,0,2,1,3,3
58555,MOTHER GASTON-HINSDALE,Small Homes Program,2018-06-19T00:00:00.000,,927732,2164,DEAN STREET,Brooklyn,11233,3014470014,,BK-16,41,303,BK79,40.675008,-73.915778,40.67478,-73.91594,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
58555,MOTHER GASTON-HINSDALE,Small Homes Program,2018-06-19T00:00:00.000,,927741,650,ALABAMA AVENUE,Brooklyn,11207,3042950019,,BK-05,42,1130,BK85,40.660042,-73.894971,40.65996,-73.895245,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,2,0,0,0,0,0,2,1,3,3
58555,MOTHER GASTON-HINSDALE,Small Homes Program,2018-06-19T00:00:00.000,,927966,653,HINSDALE STREET,Brooklyn,11207,3038670009,,BK-05,42,1132,BK85,40.658719,-73.897301,40.65865,-73.897009,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
58555,MOTHER GASTON-HINSDALE,Small Homes Program,2018-06-19T00:00:00.000,,965966,273,MOTHER GASTON BOULEVARD,Brooklyn,11212,3036920015,,BK-16,37,908,BK81,40.672633,-73.907615,40.67261,-73.907287,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,0,2,0,0,0,0,2,1,3,3
58555,MOTHER GASTON-HINSDALE,Small Homes Program,2018-06-19T00:00:00.000,,965967,2178,DEAN STREET,Brooklyn,11233,3014470020,,BK-16,41,303,BK79,40.674988,-73.91545,40.67476,-73.915526,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
58555,MOTHER GASTON-HINSDALE,Small Homes Program,2018-06-19T00:00:00.000,,969934,281,MOTHER GASTON BOULEVARD,Brooklyn,11212,3036920012,,BK-16,37,908,BK81,40.672443,-73.907565,40.67241,-73.907216,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,0,2,0,0,0,0,2,1,3,3
58555,MOTHER GASTON-HINSDALE,Small Homes Program,2018-06-19T00:00:00.000,,974490,38,CHRISTOPHER AVENUE,Brooklyn,11212,3036920019,,BK-16,37,908,BK81,40.673055,-73.906728,40.67274,-73.906905,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,0,2,0,0,0,0,2,1,3,3
58555,MOTHER GASTON-HINSDALE,Small Homes Program,2018-06-19T00:00:00.000,,974491,666,SNEDIKER AVENUE,Brooklyn,11207,3038650046,,BK-05,42,1132,BK85,40.658577,-73.898246,40.65827,-73.898448,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
58555,MOTHER GASTON-HINSDALE,Small Homes Program,2018-06-19T00:00:00.000,,974492,668,SNEDIKER AVENUE,Brooklyn,11207,3038650047,,BK-05,42,1132,BK85,40.658544,-73.898235,40.6582,-73.898434,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
60248,15 STRATFORD LLC.GHPP.FY18,Multifamily Finance Program,2018-06-19T00:00:00.000,,242056,15,STRATFORD ROAD,Brooklyn,11218,3050720058,3116387,BK-14,40,506,BK42,40.648361,-73.96956,40.64845,-73.9693,,Preservation,No,Non Prevailing Wage,6,10,4,0,0,0,0,0,0,16,4,0,0,0,20,0,20,20
64186,343 RALPH AVENUE,Multifamily Incentives Program,2018-06-18T00:00:00.000,,978847,343,RALPH AVENUE,Brooklyn,11233,3015560001,,BK-03,41,301,BK79,40.677438,-73.921763,40.67737,-73.921518,,New Construction,No,Non Prevailing Wage,0,0,20,0,0,0,4,5,11,0,0,0,0,0,20,0,20,20
67271,CONFIDENTIAL,Homeowner Assistance Program,2018-06-18T00:00:00.000,2018-06-18T00:00:00.000,,----,----,Queens,,,,QN-08,24,,,,,,,2018-06-18T00:00:00.000,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
67307,577 WEST 161ST STREET APARTMENTS,Multifamily Incentives Program,2018-06-14T00:00:00.000,2019-05-17T00:00:00.000,973169,577,WEST 161 STREET,Manhattan,10032,1021207501,,MN-12,7,245,MN36,40.836168,-73.942103,40.83648,-73.942308,2019-05-17T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,6,20
60041,DORA MCKENZIE HDFC.PLP.FY18,Multifamily Finance Program,2018-06-13T00:00:00.000,,5610,1646,AMSTERDAM AVENUE,Manhattan,10031,1020730032,1061796,MN-09,7,225,MN04,40.822975,-73.949268,40.8231,-73.949572,,Preservation,No,Non Prevailing Wage,3,0,0,5,0,0,0,0,1,7,0,0,0,0,8,0,8,8
63036,MHANY. 1921 CORTELYOU ROAD,Multifamily Finance Program,2018-06-13T00:00:00.000,2020-12-18T00:00:00.000,983224,1921,CORTELYOU ROAD,Brooklyn,11226,3051500025,,BK-14,40,514,BK42,40.642981,-73.960532,40.64345,-73.960118,2020-12-18T00:00:00.000,New Construction,No,Non Prevailing Wage,53,8,14,0,0,1,48,16,12,0,0,0,0,0,76,0,76,76
65578,GEEL E 162ND ST.HDFC.YR15.FY18,Multifamily Finance Program,2018-06-13T00:00:00.000,2018-06-13T00:00:00.000,827727,870,EAST 162 STREET,Bronx,10459,2026900027,2102490,BX-02,17,12901,BX33,40.821326,-73.900006,40.82113,-73.900183,2018-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,69,1,0,0,0,1,70,1,0,0,0,0,0,0,71,0,71,71
67397,CONFIDENTIAL,Homeowner Assistance Program,2018-06-13T00:00:00.000,2019-01-29T00:00:00.000,,----,----,Queens,,,,QN-12,28,,,,,,,2019-01-29T00:00:00.000,Preservation,No,Non Prevailing Wage,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3
67419,CONFIDENTIAL,Homeowner Assistance Program,2018-06-13T00:00:00.000,2019-01-24T00:00:00.000,,----,----,Queens,,,,QN-10,28,,,,,,,2019-01-24T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
63899,948 MYRTLE AVE,Multifamily Incentives Program,2018-06-12T00:00:00.000,,978833,948,MYRTLE AVENUE,Brooklyn,11206,3017560037,,BK-03,36,25901,BK75,40.695981,-73.943887,40.69565,-73.943887,,New Construction,No,Non Prevailing Wage,0,0,24,0,0,0,5,7,12,0,0,0,0,0,24,0,24,100
67308,168-05 DEPOT ROAD,Multifamily Incentives Program,2018-06-12T00:00:00.000,2019-02-12T00:00:00.000,982670,168-05,DEPOT ROAD,Queens,11358,4052950024,,QN-07,19,1175,QN51,40.761491,-73.798,40.76156,-73.79787,2019-02-12T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,7
62209,ADEE TOWER APARTMENTS INC.HRP.FY18,Multifamily Finance Program,2018-06-11T00:00:00.000,,52029,3000,BRONX PARK EAST,Bronx,10467,2043360001,2000000,BX-27,15,334,BX99,40.856665,-73.875798,40.86224,-73.873047,,Preservation,No,Non Prevailing Wage,247,45,0,0,0,0,0,3,96,193,0,0,0,0,0,292,292,292
67309,"MAYA, THE",Multifamily Incentives Program,2018-06-11T00:00:00.000,2019-04-24T00:00:00.000,703839,177-30,WEXFORD TERRACE,Queens,11432,4098350033,,QN-08,24,466,QN06,40.713102,-73.785983,40.71285,-73.785984,2019-04-24T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,21,0,0,6,12,3,0,0,0,0,0,21,0,21,68
65210,VOA. 305 W. 97TH ST. ROSE HOUSE,Multifamily Finance Program,2018-06-08T00:00:00.000,,37267,305,WEST 97 STREET,Manhattan,10025,1018870048,1057068,MN-07,6,183,MN12,40.796049,-73.972978,40.79635,-73.973136,,Preservation,No,Non Prevailing Wage,97,0,0,0,0,0,97,0,0,0,0,0,0,0,97,0,97,97
67275,CONFIDENTIAL,Homeowner Assistance Program,2018-06-08T00:00:00.000,2018-06-08T00:00:00.000,,----,----,Brooklyn,,,,BK-05,42,,,,,,,2018-06-08T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
67310,1779 WEEKS AVENUE APARTMENTS,Multifamily Incentives Program,2018-06-08T00:00:00.000,2018-11-21T00:00:00.000,120827,1779,WEEKS AVENUE,Bronx,10457,2027960036,,BX-05,15,22901,BX41,40.846249,-73.907447,40.84637,-73.907703,2018-11-21T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,1,2,0,0,0,0,0,0,3,0,3,10
66558,1097 GLENMORE AVE.GHPP.FY18,Multifamily Finance Program,2018-06-07T00:00:00.000,,300675,1097,GLENMORE AVENUE,Brooklyn,11208,3042010001,3094346,BK-05,37,1188,BK83,40.677233,-73.868409,40.6774,-73.868452,,Preservation,No,Non Prevailing Wage,0,4,0,1,0,0,0,4,1,0,0,0,0,0,5,0,5,5
67311,1164 & 1168 GREENE AVENUE,Multifamily Incentives Program,2018-06-07T00:00:00.000,2019-09-25T00:00:00.000,303789,1164,GREENE AVENUE,Brooklyn,11221,3032960014,,BK-04,34,419,BK78,40.694599,-73.922897,40.69437,-73.922767,2019-09-25T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,4,0,0,0,0,2,2,0,0,0,0,0,4,0,4,20
67272,CONFIDENTIAL,Homeowner Assistance Program,2018-06-06T00:00:00.000,2018-06-06T00:00:00.000,,----,----,Queens,,,,QN-13,27,,,,,,,2018-06-06T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
67312,1068 FULTON STREET APARTMENTS,Multifamily Incentives Program,2018-06-06T00:00:00.000,2019-04-05T00:00:00.000,980696,1068,FULTON STREET,Brooklyn,11238,3020160012,,BK-03,36,227,BK69,40.68164,-73.958137,40.68136,-73.958148,2019-04-05T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,13,0,0,6,7,0,0,0,0,0,13,0,13,41
67401,CONFIDENTIAL,Homeowner Assistance Program,2018-06-06T00:00:00.000,2019-01-24T00:00:00.000,,----,----,Queens,,,,QN-03,21,,,,,,,2019-01-24T00:00:00.000,Preservation,No,Non Prevailing Wage,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
65205,ACMH.2053 RYER AVE,Multifamily Finance Program,2018-06-04T00:00:00.000,2020-09-30T00:00:00.000,983973,2051,RYER AVENUE,Bronx,10457,2031560070,,BX-05,15,381,BX41,40.85179,-73.901214,40.85194,-73.901554,2020-09-30T00:00:00.000,New Construction,No,Non Prevailing Wage,52,33,0,0,0,1,54,4,20,8,0,0,0,0,86,0,86,86
67273,CONFIDENTIAL,Homeowner Assistance Program,2018-06-04T00:00:00.000,2018-06-04T00:00:00.000,,----,----,Queens,,,,QN-12,28,,,,,,,2018-06-04T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
67368,CONFIDENTIAL,Homeowner Assistance Program,2018-06-04T00:00:00.000,2019-03-06T00:00:00.000,,----,----,Queens,,,,QN-05,34,,,,,,,2019-03-06T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,2,2
67313,1072 UNIVERSITY AVENUE,Multifamily Incentives Program,2018-05-31T00:00:00.000,2019-02-21T00:00:00.000,983111,1072,UNIVERSITY AVENUE,Bronx,10452,2025260147,,BX-04,16,193,BX26,40.835124,-73.929994,40.83507,-73.929745,2019-02-21T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,1,1,1,0,0,0,0,0,3,0,3,10
44340,BLAKE/HENDRIX,Small Homes Program,2018-05-30T00:00:00.000,,927586,617,CLEVELAND STREET,Brooklyn,11208,3040650022,,BK-05,42,1164,BK82,40.669188,-73.883068,40.66928,-73.882833,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,2,2
44340,BLAKE/HENDRIX,Small Homes Program,2018-05-30T00:00:00.000,,927678,291,HINSDALE STREET,Brooklyn,11207,3037670010,,BK-05,42,1134,BK85,40.667974,-73.89967,40.66801,-73.899396,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
44340,BLAKE/HENDRIX,Small Homes Program,2018-05-30T00:00:00.000,,965968,289,HINSDALE STREET,Brooklyn,11207,3037670011,,BK-05,42,1134,BK85,40.668009,-73.899681,40.66806,-73.89941,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
44340,BLAKE/HENDRIX,Small Homes Program,2018-05-30T00:00:00.000,,965970,285,HINSDALE STREET,Brooklyn,11207,3037670013,,BK-05,42,1134,BK85,40.668083,-73.899698,40.66817,-73.899435,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
44340,BLAKE/HENDRIX,Small Homes Program,2018-05-30T00:00:00.000,,969937,586,LINWOOD STREET,Brooklyn,11208,3040500025,,BK-05,42,1164,BK82,40.670822,-73.881818,40.67082,-73.882056,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,1,2,2
44340,BLAKE/HENDRIX,Small Homes Program,2018-05-30T00:00:00.000,,969938,669,LINWOOD STREET,Brooklyn,11208,,,BK-05,42,1164,BK82,40.66887,-73.881295,,,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,1,2,2
44340,BLAKE/HENDRIX,Small Homes Program,2018-05-30T00:00:00.000,,969939,806,BLAKE AVENUE,Brooklyn,11207,3040580018,,BK-05,42,1160,BK82,40.668721,-73.8888,40.6685,-73.888725,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,2,2
44340,BLAKE/HENDRIX,Small Homes Program,2018-05-30T00:00:00.000,,969940,980,DUMONT AVENUE,Brooklyn,11208,3040810023,,BK-05,42,1120,BK82,40.668078,-73.882374,40.66788,-73.882338,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1,2,2
44340,BLAKE/HENDRIX,Small Homes Program,2018-05-30T00:00:00.000,,969941,287,HINSDALE STREET,Brooklyn,11207,3037670012,,BK-05,42,1134,BK85,40.668048,-73.899691,40.66811,-73.899424,,New Construction,No,Non Prevailing Wage,0,0,0,3,0,0,1,0,1,1,0,0,0,0,2,1,3,3
44340,BLAKE/HENDRIX,Small Homes Program,2018-05-30T00:00:00.000,,969942,846,BLAKE AVENUE,Brooklyn,11207,,,BK-05,42,1160,BK82,40.668956,-73.887225,,,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,2,2
44340,BLAKE/HENDRIX,Small Homes Program,2018-05-30T00:00:00.000,,969943,588,WARWICK STREET,Brooklyn,11207,3040620031,,BK-05,42,1162,BK82,40.668821,-73.884687,40.66883,-73.884957,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,2,2
44340,BLAKE/HENDRIX,Small Homes Program,2018-05-30T00:00:00.000,,969960,848,BLAKE AVENUE,Brooklyn,11207,,,BK-05,42,1160,BK82,40.668964,-73.887167,,,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,2,2
44340,BLAKE/HENDRIX,Small Homes Program,2018-05-30T00:00:00.000,,969961,586,WARWICK STREET,Brooklyn,11207,3040620030,,BK-05,42,1162,BK82,40.668865,-73.884698,40.66888,-73.885008,,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,2,2
67314,2118 MAPES AVENUE APARTMENTS,Multifamily Incentives Program,2018-05-29T00:00:00.000,2018-07-20T00:00:00.000,979971,2118,MAPES AVENUE,Bronx,10460,2031110001,,BX-06,15,36501,BX17,40.847077,-73.885134,40.84683,-73.884921,2018-07-20T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,13,0,1,6,6,0,0,0,0,0,13,0,13,43
67315,2183 3RD AVENUE,Multifamily Incentives Program,2018-05-29T00:00:00.000,,2071,2183,3 AVENUE,Manhattan,10035,1017840002,,MN-11,8,194,MN34,40.79998,-73.938508,40.79991,-73.938219,,New Construction,No,Non Prevailing Wage,0,0,12,0,0,0,4,5,3,0,0,0,0,0,12,0,12,58
67316,233 BUFFALO AVENUE,Multifamily Incentives Program,2018-05-25T00:00:00.000,2019-01-16T00:00:00.000,979947,1611,STERLING PLACE,Brooklyn,11233,3013750001,,BK-08,41,359,BK61,40.671174,-73.92526,40.67128,-73.925018,2019-01-16T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,9
67403,STARRETT CITY,Multifamily Incentives Program,2018-05-25T00:00:00.000,2018-05-25T00:00:00.000,209702,180,BETHEL LOOP,Brooklyn,11239,3044520085,3397020,BK-05,42,105801,BK93,40.651296,-73.882108,40.65023,-73.881472,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,80,52,0,0,0,0,51,46,35,0,0,0,0,132,0,132,132
67403,STARRETT CITY,Multifamily Incentives Program,2018-05-25T00:00:00.000,2018-05-25T00:00:00.000,228308,1260,CROTON LOOP,Brooklyn,11239,3044520001,3342904,BK-05,42,105804,BK93,40.649114,-73.885157,40.65035,-73.884769,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,80,52,0,0,0,0,51,46,35,0,0,0,0,132,0,132,132
67403,STARRETT CITY,Multifamily Incentives Program,2018-05-25T00:00:00.000,2018-05-25T00:00:00.000,296315,1420,FREEPORT LOOP,Brooklyn,11239,3044520020,3340238,BK-05,42,105804,BK93,40.646031,-73.881905,40.64424,-73.880096,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,80,52,0,0,0,0,51,45,36,0,0,0,0,132,0,132,132
67403,STARRETT CITY,Multifamily Incentives Program,2018-05-25T00:00:00.000,2018-05-25T00:00:00.000,352991,1155,PENNSYLVANIA AVENUE,Brooklyn,11239,3044350001,3336174,BK-05,42,105801,BK93,40.651736,-73.885509,40.65357,-73.882396,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,95,61,0,0,0,1,61,53,41,0,0,0,0,156,0,156,156
67403,STARRETT CITY,Multifamily Incentives Program,2018-05-25T00:00:00.000,2018-05-25T00:00:00.000,385229,1445,GENEVA LOOP,Brooklyn,11239,3044520200,3343598,BK-05,42,105801,BK93,40.646298,-73.879652,40.64838,-73.879065,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,80,52,0,0,0,0,51,45,36,0,0,0,0,132,0,132,132
67403,STARRETT CITY,Multifamily Incentives Program,2018-05-25T00:00:00.000,2018-05-25T00:00:00.000,807564,175,ARDSLEY LOOP,Brooklyn,11239,3044350001,3336176,BK-05,42,105801,BK93,40.652398,-73.883739,40.65357,-73.882396,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,95,61,0,0,0,1,61,53,41,0,0,0,0,156,0,156,156
67403,STARRETT CITY,Multifamily Incentives Program,2018-05-25T00:00:00.000,2018-05-25T00:00:00.000,807565,185,ARDSLEY LOOP,Brooklyn,11239,3044350001,3336173,BK-05,42,105801,BK93,40.65214,-73.883015,40.65357,-73.882396,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,95,61,0,0,0,1,61,53,41,0,0,0,0,156,0,156,156
67403,STARRETT CITY,Multifamily Incentives Program,2018-05-25T00:00:00.000,2018-05-25T00:00:00.000,807781,190,BETHEL LOOP,Brooklyn,11239,3044520085,3343584,BK-05,42,105801,BK93,40.651419,-73.881135,40.65023,-73.881472,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,80,50,0,0,0,0,51,44,35,0,0,0,0,130,0,130,130
67403,STARRETT CITY,Multifamily Incentives Program,2018-05-25T00:00:00.000,2018-05-25T00:00:00.000,807782,200,BETHEL LOOP,Brooklyn,11239,3044520085,3343585,BK-05,42,105801,BK93,40.652097,-73.88162,40.65023,-73.881472,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,94,62,0,0,0,1,61,53,41,0,0,0,0,156,0,156,156
67403,STARRETT CITY,Multifamily Incentives Program,2018-05-25T00:00:00.000,2018-05-25T00:00:00.000,808043,1280,CROTON LOOP,Brooklyn,11239,3044520001,3342905,BK-05,42,105804,BK93,40.649264,-73.883719,40.65035,-73.884769,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,80,52,0,0,0,0,51,46,35,0,0,0,0,132,0,132,132
67403,STARRETT CITY,Multifamily Incentives Program,2018-05-25T00:00:00.000,2018-05-25T00:00:00.000,808077,1275,DELMAR LOOP,Brooklyn,11239,3044520085,3343586,BK-05,42,105801,BK93,40.650286,-73.882524,40.65023,-73.881472,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,79,51,0,0,0,0,51,44,35,0,0,0,0,130,0,130,130
67403,STARRETT CITY,Multifamily Incentives Program,2018-05-25T00:00:00.000,2018-05-25T00:00:00.000,808078,1285,DELMAR LOOP,Brooklyn,11239,3044520085,3343587,BK-05,42,105801,BK93,40.650012,-73.882208,40.65023,-73.881472,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,51,33,0,0,0,0,33,28,23,0,0,0,0,84,0,84,84
67403,STARRETT CITY,Multifamily Incentives Program,2018-05-25T00:00:00.000,2018-05-25T00:00:00.000,808079,1305,DELMAR LOOP,Brooklyn,11239,3044520085,3343588,BK-05,42,105801,BK93,40.649205,-73.882872,40.65023,-73.881472,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,80,52,0,0,0,0,51,45,36,0,0,0,0,132,0,132,132
67403,STARRETT CITY,Multifamily Incentives Program,2018-05-25T00:00:00.000,2018-05-25T00:00:00.000,808256,135,ELMIRA LOOP,Brooklyn,11239,3044520085,3343589,BK-05,42,105801,BK93,40.648973,-73.880765,40.65023,-73.881472,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,80,52,0,0,0,0,51,45,36,0,0,0,0,132,0,132,132
67403,STARRETT CITY,Multifamily Incentives Program,2018-05-25T00:00:00.000,2018-05-25T00:00:00.000,808257,145,ELMIRA LOOP,Brooklyn,11239,3044520085,3343590,BK-05,42,105801,BK93,40.649458,-73.880814,40.65023,-73.881472,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,51,33,0,0,0,0,33,28,23,0,0,0,0,84,0,84,84
67403,STARRETT CITY,Multifamily Incentives Program,2018-05-25T00:00:00.000,2018-05-25T00:00:00.000,808337,1430,FREEPORT LOOP,Brooklyn,11239,3044520020,3391208,BK-05,42,105804,BK93,40.645658,-73.881513,40.64424,-73.880096,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,51,33,0,0,0,0,33,28,23,0,0,0,0,84,0,84,84
